timestamp,fps,tracking_state,pixel_error,turbulence_strength,vibration_amplitude,sensor_noise_level,link_readiness_score,cumulative_lost_seconds,reacquisition_count,active_detector
2026-08-24T10:06:17,60.61,LOCKED,6.5823,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:18,61.35,LOCKED,24.5797,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:19,62.11,LOCKED,34.6753,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:20,60.98,LOCKED,35.7813,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:21,60.98,LOCKED,36.8098,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:22,60.61,LOCKED,37.4799,0.0000,0.0000,0.0000,0.8899,0.00,1,classical
2026-08-24T10:06:23,59.52,LOCKED,37.2334,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:24,60.98,LOCKED,36.2076,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:25,59.88,LOCKED,36.1613,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:26,60.61,LOCKED,35.8188,0.0000,0.0000,0.0000,0.8899,0.00,1,classical
2026-08-24T10:06:27,60.24,LOCKED,35.9844,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:28,60.98,LOCKED,36.7723,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:29,59.52,LOCKED,37.2410,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:30,60.24,LOCKED,37.1347,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:31,60.61,LOCKED,36.8045,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:32,60.98,LOCKED,36.3405,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:33,61.73,LOCKED,35.7250,0.0000,0.0000,0.0000,0.8900,0.00,1,classical
2026-08-24T10:06:38,61.35,COASTING,717.1567,0.0000,0.0000,0.0000,0.4960,0.00,1,ai
2026-08-24T10:06:39,59.88,LOST,842.0785,0.0000,0.0000,0.0000,0.0000,0.77,1,ai
2026-08-24T10:06:40,59.88,LOST,897.0937,0.0000,0.0000,0.0000,0.0000,1.78,1,ai
2026-08-24T10:06:41,57.80,LOST,901.2328,0.0000,0.0000,0.0000,0.0000,2.79,1,ai
2026-08-24T10:06:42,60.24,LOST,915.9354,0.0000,0.0000,0.0000,0.0000,3.80,1,ai
2026-08-24T10:06:43,57.14,LOST,1012.8801,0.0000,0.0000,0.0000,0.0000,4.81,1,ai
2026-08-24T10:06:44,58.14,LOST,1207.6131,0.0000,0.0000,0.0000,0.0000,5.82,1,ai
